     lat_deg     lon_deg    depth_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     34.7037     97.7061     20.3332      1.7963      1.8884      0.0006     -0.0007      0.0010    100.0319     68.8336     50.0000     -0.4288      0.3658     -0.0226
     34.6977     97.7043     22.0936      1.7964      1.8884      0.0035      0.0042      0.0054    100.0322     68.7290    -50.0000     -0.2779      0.3681     -0.0202
     34.6917     97.7025     23.8527      1.7966      1.8884      0.0007     -0.0008      0.0010    100.0325     68.6246     50.0000     -0.2656      0.2045     -0.0179
     34.6857     97.7007     25.6106      1.7967      1.8884      0.0008      0.0009      0.0012    100.0328     68.5202    -50.0000     -0.2188      0.1920     -0.0158
     34.6796     97.6989     27.3673      1.7968      1.8884      0.0040      0.0048      0.0063    100.0331     68.4158    -50.0000     -0.1336      0.2314     -0.0140
     34.6735     97.6971     29.1226      1.7969      1.8884      0.0000     -0.0000      0.0000    100.0334     68.3116      0.0000     -0.1690      0.1179     -0.0123
     34.7647     97.7458      0.8874      1.9945      1.8885      0.1591      0.1896      0.2475    100.0279     69.9884    -50.0000     -5.9182      0.3092     -1.0186
     34.7590     97.7440      2.6611      1.9946      1.8885      0.7392      0.2465      0.7792    100.0281     69.8830    -18.4402     -3.4468      3.7678     -0.2756
     34.7533     97.7423      4.4338      1.9947      1.8885      1.6444     -0.1225      1.6490    100.0284     69.7778      4.2589      2.9479      1.7292     -0.0831
     34.7476     97.7406      6.2053      1.9949      1.8885      1.9974     -0.6681      2.1062    100.0287     69.6726     18.4930      5.4517     -2.3703     -0.0371
     34.7418     97.7389      7.9755      1.9950      1.8885      1.6195     -1.0137      1.9105    100.0289     69.5674     32.0430      3.1491     -5.0376     -0.0256
     34.7360     97.7372      9.7446      1.9951      1.8885      0.9348     -0.9448      1.3291    100.0292     69.4624     45.3049     -0.4594     -4.4003     -0.0229
     34.7302     97.7354     11.5124      1.9953      1.8885      0.4407     -0.5252      0.6856    100.0295     69.3574     50.0000     -1.5287     -0.5726     -0.0234
     34.7244     97.7337     13.2790      1.9954      1.8885      0.1197     -0.1426      0.1862    100.0298     69.2525     50.0000     -2.1099      2.0958     -0.0258
     34.7185     97.7319     15.0444      1.9955      1.8885      0.0016      0.0020      0.0026    100.0301     69.1477    -50.0000     -1.7422      2.0411     -0.0276
